848	1 
849	8 
850	6 
851	13 
852	8 
853	12 
854	6 
855	17 
856	15 
857	6 
858	20 
859	5 
860	11 
861	1 
862	6 
863	12 
864	2 
865	10 
866	1 
867	17 
868	2 
869	2 
870	11 
871	10 
872	2 
873	18 
874	7 
875	6 
876	5 
877	14 
878	8 
879	6 
880	14 
881	7 
882	6 
883	15 
884	4 
885	14 
886	19 
887	9 
888	7 
889	6 
890	18 
891	7 
892	7 
893	8 
894	10 
895	12 
896	7 
897	13 
898	14 
899	7 
900	14 
901	13 
902	8 
903	19 
904	10 
905	2 
906	9 
907	10 
908	8 
909	2 
910	7 
911	2 
912	11 
913	11 
914	4 
915	3 
916	7 
917	6 
918	5 
919	13 
920	6 
921	10 
922	13 
923	14 
924	19 
925	11 
926	20 
927	18 
928	8 
929	7 
930	6 
931	20 
932	20 
933	6 
934	2 
935	8 
936	7 
937	13 
938	7 
939	16 
940	8 
941	6 
942	4 
943	15 
944	13 
945	5 
946	18 
947	2 
948	9 
949	13 
950	7 
951	14 
952	12 
953	7 
954	6 
955	6 
956	15 
957	3 
958	17 
959	7 
960	15 
961	11 
962	5 
963	7 
964	10 
965	19 
966	16 
967	9 
968	11 
969	7 
970	10 
971	9 
972	1 
973	17 
974	5 
975	6 
976	6 
977	18 
978	19 
979	3 
980	20 
981	1 
982	6 
983	5 
984	6 
985	7 
986	5 
987	4 
988	17 
989	6 
990	4 
991	3 
992	10 
993	13 
994	5 
995	4 
996	14 
997	14 
998	8 
999	12 
1000	5 
